LOAN_ID,snapshot_date,nps_score,nps_category,BALANCE,TOTAL_PAID,ARREARS,DAYS_PAST_DUE,BALANCE_DUE_STATUS,ACCOUNT_STATUS_L2,happy_with_device_quality,happy_with_service,experienced_payment_delay,difficulty_getting_support,phone_locked_despite_payment,PRODUCT_NAME,LOAN_TERM,dpd_bucket,payment_performance
recp4DF44Xw3HhZ3P,2025-12-30,3.0,Detractor,14100.0,30769,4090.0,35,Arrears,PAR 30,Yes,Yes,Yes,Yes,Yes,Samsung-Galaxy-A16-128GB,12M,31-60 DPD,Poor
recp4TIAqsKJVeIMt,2025-12-30,0.0,Detractor,80040.0,27919,80040.0,310,Arrears,Return,No,No,No,Yes,,Samsung-Note-20-Ultra-256GB,12M,90+ DPD,Poor
recp6gVUtNTOllPck,2025-12-30,10.0,Promoter,39480.0,13459,13440.0,107,Arrears,PAR 30,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Galaxy-S20-Plus-5G-128GB,STDHIGH,90+ DPD,Poor
recp8MSfYeUzO2bUM,2025-12-30,9.0,Promoter,55080.0,7699,25920.0,161,Arrears,FPD,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Note-20-128GB,12M,90+ DPD,Poor
recpAMvI9BVLq1BIk,2025-12-30,0.0,Detractor,29900.0,38399,0.0,0,up to date,Active,Yes,Yes,Yes,No,,Samsung-Note-10-Plus-256GB,12M,Current,Good
recpBFIgn4Wk4Z6Tm,2025-12-30,5.0,Detractor,0.0,51160,99.0,0,Arrears,Paid Off,Yes,Yes,Yes,Yes,No,Samsung-Galaxy-A15-128GB,12M,Current,Fair
recpBakf1samQ6gIJ,2025-12-30,8.0,Passive,14690.0,53839,0.0,0,advance,Active,Yes,Yes,No,Yes,No,Samsung-Galaxy-S20-Ultra-128GB,12M,Current,Unknown
recpBpsBPWcqnph7E,2025-12-30,10.0,Promoter,13900.0,41449,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Note-20-128GB,12M,Current,Unknown
recpC1jwMf86Op87s,2025-12-30,10.0,Promoter,13860.0,31009,3850.0,34,Arrears,PAR 30,Yes,Yes,Yes,No,Yes,Samsung-Galaxy-A16-128GB,12M,31-60 DPD,Poor
recpCxshrJu60TDJZ,2025-12-30,5.0,Detractor,5518.0,33551,0.0,0,advance,Active,Yes,Yes,Yes,No,,Samsung-Galaxy-S9-64GB,12M,Current,Unknown
recpElK4NNGQnNx6W,2025-12-30,10.0,Promoter,37280.0,22469,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Note-20-128GB,12M,Current,Unknown
recpGXoWVm6c7X7nK,2025-12-30,7.0,Passive,44520.0,89799,0.0,0,up to date,Active,Yes,Yes,Yes,"No, I have never looked for customer care",,Samsung-Galaxy-S22-Ultra-256GB,12M,Current,Good
recpGyJyiMY6sv8xA,2025-12-30,7.0,Passive,13600.0,35449,0.0,0,up to date,Active,Yes,Yes,Yes,No,No,Samsung-Galaxy-S10-128GB,12M,Current,Good
recpI5eYJYGxRC7Yk,2025-12-30,7.0,Passive,0.0,67719,100.0,0,Arrears,Paid Off,,,,,,Samsung-Note-20-128GB,12M,Current,Fair
recpKAArvk4azIxmD,2025-12-30,5.0,Detractor,32650.0,23219,0.0,0,advance,Active,,,,,,Samsung-Galaxy-S20-Ultra-128GB,STDHIGH,Current,Unknown
recpLCvPtuKqUHbWT,2025-12-30,0.0,Detractor,22230.0,46109,22230.0,204,Arrears,PAR 30,No,No,No,Yes,No,Samsung-Note-10-256GB,12M,90+ DPD,Poor
recpLINRHWG8hcGac,2025-12-30,6.0,Detractor,0.0,54499,0.0,0,up to date,Paid Off,Yes,Yes,No,No,No,Samsung-Galaxy-S21-Ultra-256GB,12M,Current,Good
recpMcDMScYLC47Ob,2025-12-30,10.0,Promoter,0.0,14999,0.0,0,up to date,Paid Off,Yes,Yes,No,No,No,Samsung-Galaxy-A06-128GB,12M,Current,Good
recpMvbidglPkKJdM,2025-12-30,9.0,Promoter,55900.0,19599,27300.0,141,Arrears,PAR 30,Yes,Yes,No,No,No,Samsung-Note-10-Plus-256GB,12M,90+ DPD,Poor
recpNEi9KXY4y4fHB,2025-12-30,5.0,Detractor,30940.0,21869,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Good
recpNOzbuJgu6Mb5n,2025-12-30,10.0,Promoter,0.0,50539,100.0,0,Arrears,Paid Off,,,,,,Samsung-Note-9-128GB,12M,Current,Fair
recpOlPJmRO4cIuJP,2025-12-30,0.0,Detractor,51000.0,49749,1700.0,5,Arrears,Inactive,,,,,,Apple-iPhone-12-Pro-256GB,12M,1-30 DPD,Fair
recpQHAQwuCUbRKS0,2025-12-30,6.0,Detractor,11270.0,17219,0.0,0,advance,Active,,,,,,Samsung-Galaxy-A06-128GB,12M,Current,Unknown
recpRQ5ncxrYBmO1s,2025-12-30,10.0,Promoter,58220.0,18369,0.0,0,advance,Active,Yes,Yes,No,No,Yes,Samsung-Galaxy-S21-Ultra-128GB,12M,Current,Unknown
recpSgLxWQIXC6qfw,2025-12-30,9.0,Promoter,51700.0,34049,550.0,0,Arrears,Active,Yes,Yes,No,No,Yes,Samsung-Note-20-Ultra-128GB,12M,Current,Fair
recpSwOAyYwJVr3QJ,2025-12-30,10.0,Promoter,0.0,70819,100.0,0,Arrears,Paid Off,Yes,Yes,No,No,No,Samsung-Note-10-256GB,12M,Current,Fair
recpSwnM4aI5I0Mq2,2025-12-30,10.0,Promoter,0.0,45980,0.0,0,advance,Paid Off,Yes,Yes,Yes,No,No,Samsung-Galaxy-A14-128GB,12M,Current,Unknown
recpTCQASRig7Tylw,2025-12-30,10.0,Promoter,0.0,102819,0.0,0,up to date,Paid Off,Yes,Yes,No,No,,Samsung-Galaxy-S21-Ultra-128GB,12M,Current,Good
recpTxIteJRt9bTnB,2025-12-30,10.0,Promoter,33830.0,92559,0.0,0,up to date,Active,Yes,Yes,No,No,No,Apple-iPhone-14-128GB,12M,Current,Good
recpUG4nAsquO6gyV,2025-12-30,7.0,Passive,74579.0,23645,11499.0,48,Arrears,PAR 30,Yes,Yes,No,No,Yes,Apple-iPhone-12-Pro-256GB,12M,31-60 DPD,Poor
recpV1HDyPwl8xfKR,2025-12-30,8.0,Passive,35720.0,5799,0.0,0,up to date,Active,Yes,Yes,Yes,Yes,Yes,Samsung-Galaxy-A42-5G-128GB,12M,Current,Good
recpY4yLXU4vvvMrB,2025-12-30,10.0,Promoter,46600.0,33979,36940.0,186,Arrears,PAR 30,Yes,Yes,Yes,No,,Samsung-Note-10-Plus-256GB,12M,90+ DPD,Poor
recpauEdaOh2wUby6,2025-12-30,0.0,Detractor,44240.0,36019,44240.0,385,Arrears,Return,,,,,,Samsung-Note-10-Plus-256GB,12M,90+ DPD,Poor
recpax9Az9Bia5Qbm,2025-12-30,0.0,Detractor,82250.0,19949,102199.0,431,Arrears,Return,,,,,,Samsung-Note-20-256GB,12M,90+ DPD,Poor
recpeLpbrHcYKU0hW,2025-12-30,10.0,Promoter,0.0,69579,0.0,0,up to date,Paid Off,Yes,Yes,No,No,No,Samsung-Note-20-128GB,12M,Current,Good
recpea5xiSaSDK41s,2025-12-30,6.0,Detractor,23740.0,16439,23740.0,249,Arrears,PAR 30,No,Yes,No,"No, I have never looked for customer care",,Samsung-Galaxy-S9-64GB,12M,90+ DPD,Poor
recpkFVr06I6lhV3L,2025-12-30,0.0,Detractor,41800.0,22299,39600.0,246,Arrears,PAR 30,No,No,No,Yes,Yes,Samsung-Galaxy-S20-Plus-5G-128GB,12M,90+ DPD,Poor
recpkbcbK4tTPIMmz,2025-12-30,9.0,Promoter,23615.0,6004,215.0,3,Arrears,Inactive,,,,,,Samsung-Galaxy-A06-128GB,12M,1-30 DPD,Fair
recpmI6EFGdIEwkms,2025-12-30,5.0,Detractor,33480.0,29299,0.0,0,up to date,Active,,,,,,Samsung-Note-20-128GB,12M,Current,Good
recpnEaujfzZcAmSv,2025-12-30,7.0,Passive,0.0,88219,7640.0,0,Arrears,Paid Off,,,,,,Samsung-Note-20-Ultra-128GB,12M,Current,Fair
recpnJ9zOyzsNwt70,2025-12-30,10.0,Promoter,14690.0,51339,0.0,0,up to date,Active,Yes,Yes,Yes,No,,Samsung-Galaxy-S21-5G-128GB,12M,Current,Good
recpqthVz7TFTlL2x,2025-12-30,10.0,Promoter,40300.0,49749,0.0,0,up to date,Active,Yes,Yes,No,No,Yes,Samsung-Note-20-Ultra-128GB,12M,Current,Good
recptyI57jqHb2BFt,2025-12-30,10.0,Promoter,5850.0,119319,0.0,0,advance,Active,,,,,,Samsung-Galaxy-S22-Ultra-256GB,12M,Current,Unknown
recpuRKeUo1NALQzz,2025-12-30,1.0,Detractor,33390.0,64599,1590.0,4,Arrears,Inactive,,,,,,Samsung-Note-20-Ultra-256GB,12M,1-30 DPD,Fair
recpvdj2Waf3ud0fi,2025-12-30,1.0,Detractor,35099.0,10460,35099.0,656,Arrears,Return,,,,,,Samsung-Galaxy-S9-64GB,12M,90+ DPD,Poor
recpw2lCUeuRctSJn,2025-12-30,10.0,Promoter,51300.0,63609,22340.0,85,Arrears,Return,,,,,,Apple-iPhone-12-Pro-256GB,12M,61-90 DPD,Poor
recpw6m9dUEaCZ6oU,2025-12-30,10.0,Promoter,44100.0,19649,38850.0,256,Arrears,PAR 30,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Ultra-128GB,12M,90+ DPD,Poor
recpxmhJrBPowxgDi,2025-12-30,5.0,Detractor,21400.0,41169,10700.0,67,Arrears,PAR 30,Yes,Yes,,,,Samsung-Note-20-128GB,12M,61-90 DPD,Poor
recpy32cxcpwwQ6xJ,2025-12-30,5.0,Detractor,61139.0,69050,9219.0,21,Arrears,PAR 7,,,,,,Apple-iPhone-13-Pro-Max-256GB,12M,1-30 DPD,Fair
recpy7xGEkzB5XrU6,2025-12-30,7.0,Passive,31610.0,36969,6830.0,36,Arrears,PAR 30,Yes,Yes,No,No,,Samsung-Galaxy-S20-Ultra-128GB,12M,31-60 DPD,Poor
recpyQza9JixSV7mK,2025-12-30,2.0,Detractor,21250.0,28099,1700.0,7,Arrears,Inactive,Yes,Yes,No,Yes,No,Samsung-Galaxy-S10-128GB,12M,1-30 DPD,Fair
recpzobnIbnzxnJ0a,2025-12-30,8.0,Passive,28790.0,110129,0.0,0,advance,Active,Yes,Yes,Yes,No,No,Samsung-Galaxy-S22-Ultra-256GB,12M,Current,Unknown
recq0O9aqotsLK57E,2025-12-30,4.0,Detractor,32710.0,57919,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S21-Ultra-128GB,12M,Current,Unknown
recq2gbpHBGFOHsp2,2025-12-30,10.0,Promoter,0.0,68859,0.0,0,up to date,Paid Off,,,,,,Samsung-Note-20-128GB,12M,Current,Good
recq3GWXnxhWWRPQF,2025-12-30,9.0,Promoter,18050.0,31949,950.0,0,Arrears,Active,Yes,Yes,No,No,,Samsung-Note-20-128GB,12M,Current,Fair
recq5bI4uuf1ZBZ8N,2025-12-30,7.0,Passive,0.0,97539,0.0,0,up to date,Paid Off,,,,,,Samsung-Note-20-Ultra-128GB,12M,Current,Good
recq8JTZDkRIqDczy,2025-12-30,10.0,Promoter,55099.0,30750,1449.0,1,Arrears,Inactive,Yes,Yes,Yes,No,Yes,Samsung-Galaxy-S21-Ultra-128GB,12M,1-30 DPD,Fair
recq8iqUnwMiq1VcF,2025-12-30,10.0,Promoter,38800.0,14049,970.0,1,Arrears,Inactive,,,,,,Samsung-Galaxy-S20-Plus-5G-128GB,12M,1-30 DPD,Fair
recqESl608771R68D,2025-12-30,9.0,Promoter,11770.0,50799,0.0,0,up to date,Active,Yes,Yes,No,Yes,Yes,Samsung-Note-20-128GB,12M,Current,Good
recqGIaijnhEc0pBB,2025-12-30,8.0,Passive,0.0,42999,0.0,0,up to date,Paid Off,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Galaxy-S22-5G-128GB,12M,Current,Good
recqH1v7r2vpjpqgq,2025-12-30,9.0,Promoter,0.0,44499,0.0,0,advance,Paid Off,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Note-20-128GB,12M,Current,Unknown
recqJJOgG9eFYkD3R,2025-12-30,6.0,Detractor,24750.0,32739,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Note-10-256GB,12M,Current,Good
recqJx6h09kOiiMGe,2025-12-30,9.0,Promoter,24150.0,15839,2760.0,27,Arrears,PAR 7,Yes,Yes,No,No,No,Samsung-Galaxy-A42-5G-128GB,12M,1-30 DPD,Fair
recqK064oo2PRNNUj,2025-12-30,5.0,Detractor,86300.0,27429,0.0,0,advance,Active,No,No,No,No,No,Samsung-Galaxy-S23-Ultra-256GB,12M,Current,Unknown
recqLZcMfH6ZgIqmj,2025-12-30,9.0,Promoter,43269.0,2940,1959.0,6,Arrears,FPD,,,,,,Samsung-Galaxy-A42-5G-128GB,12M,1-30 DPD,Fair
recqMKdQs6nE2smeD,2025-12-30,8.0,Passive,0.0,102589,0.0,0,advance,Paid Off,,,,,,Samsung-Galaxy-S21-Ultra-128GB,12M,Current,Unknown
recqMe4P9vhvh7RYD,2025-12-30,1.0,Detractor,47120.0,18909,27910.0,173,Arrears,PAR 30,Yes,No,Yes,Yes,Yes,Samsung-Galaxy-S21-5G-128GB,12M,90+ DPD,Poor
recqN41vgBxXpF7aB,2025-12-30,10.0,Promoter,24600.0,4399,14600.0,208,Arrears,FMD,Yes,Yes,Yes,No,,Samsung-Galaxy-A06-128GB,12M,90+ DPD,Poor
recqNdDTLjuIrphTI,2025-12-30,10.0,Promoter,0.0,63579,0.0,0,up to date,Paid Off,Yes,Yes,No,No,No,Samsung-Note-20-128GB,12M,Current,Good
recqNva8h3v0CDRz6,2025-12-30,9.0,Promoter,18900.0,21899,700.0,0,Arrears,Active,,,,,,Samsung-Galaxy-A16-128GB,12M,Current,Fair
recqOrofRZAkpigCw,2025-12-30,8.0,Passive,8000.0,55749,0.0,0,advance,Active,,,,,,Samsung-Galaxy-S20-Ultra-128GB,12M,Current,Unknown
recqPAGfXWFxJlYyH,2025-12-30,10.0,Promoter,42750.0,6599,22350.0,182,Arrears,FPD,Yes,No,No,Yes,No,Samsung-Galaxy-S10-128GB,12M,90+ DPD,Poor
recqSJdpsolluDxpL,2025-12-30,2.0,Detractor,0.0,85799,9000.0,0,Arrears,Paid Off,No,Yes,Yes,Yes,No,Samsung-Note-20-Ultra-256GB,12M,Current,Fair
recqShWkmwl9ip9n7,2025-12-30,4.0,Detractor,32670.0,24819,0.0,0,up to date,Active,,,,,,Samsung-Note-20-128GB,12M,Current,Good
recqUihfi3VrYbB0Q,2025-12-30,10.0,Promoter,25740.0,31749,0.0,0,up to date,Active,,,,,,Samsung-Note-10-256GB,12M,Current,Good
recqVzXi0jMtbeHXT,2025-12-30,7.0,Passive,17850.0,31199,0.0,0,up to date,Active,Yes,Yes,Yes,No,No,Samsung-Galaxy-S10-128GB,12M,Current,Good
recqX8JJZo8DaZc0i,2025-12-30,10.0,Promoter,9240.0,35629,0.0,0,up to date,Active,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Galaxy-A16-128GB,12M,Current,Good
recqXPaLs37pHsDaa,2025-12-30,7.0,Passive,0.0,85899,0.0,0,advance,Paid Off,Yes,Yes,No,No,No,Samsung-Note-10-Plus-256GB,12M,Current,Unknown
recqa5ouDuokr6ywO,2025-12-30,6.0,Detractor,20460.0,48499,20460.0,245,Arrears,Return,,,,,,Samsung-Note-20-128GB,12M,90+ DPD,Poor
recqaNv0p5HtUuD1f,2025-12-30,7.0,Passive,23760.0,14499,2640.0,23,Arrears,PAR 7,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Galaxy-A16-128GB,12M,1-30 DPD,Fair
recqbu97A55hyhwAh,2025-12-30,0.0,Detractor,77120.0,23319,77120.0,493,Arrears,Return,,,,,,Samsung-Note-20-Ultra-256GB,12M,90+ DPD,Poor
recqcbXCLErxavU2E,2025-12-30,9.0,Promoter,121720.0,44669,0.0,0,advance,Active,,,,,,Apple-iPhone-14-Pro-Max-256GB,12M,Current,Unknown
recqcsIV2PaND50vB,2025-12-30,9.0,Promoter,21180.0,79259,21180.0,266,Arrears,PAR 30,Yes,Yes,No,No,No,Samsung-Note-20-Ultra-256GB,12M,90+ DPD,Poor
recqgB2t7PgMKWG3K,2025-12-30,5.0,Detractor,3080.0,33039,0.0,0,advance,Active,No,Yes,Yes,No,No,Samsung-Galaxy-A06-128GB,12M,Current,Unknown
recqhFykihSmJovuf,2025-12-30,8.0,Passive,43050.0,34679,0.0,0,up to date,Active,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Note-10-Plus-256GB,STDHIGH,Current,Good
recqipYF4bAylKqe7,2025-12-30,8.0,Passive,0.0,67719,100.0,0,Arrears,Paid Off,Yes,Yes,Yes,No,Yes,Samsung-Note-10-256GB,12M,Current,Fair
recqj4f7Kdvhj5MUe,2025-12-30,10.0,Promoter,37400.0,26699,33000.0,204,Arrears,PAR 30,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Plus-5G-128GB,12M,90+ DPD,Poor
recql5kphjLtb0byU,2025-12-30,10.0,Promoter,17520.0,21819,17520.0,368,Arrears,Return,,,,,,Samsung-Galaxy-S9-64GB,12M,90+ DPD,Poor
recqmr9oKu76wcZdY,2025-12-30,9.0,Promoter,0.0,35049,0.0,0,advance,Paid Off,Yes,Yes,Yes,No,,Samsung-Galaxy-S20-Ultra-128GB,3M,Current,Unknown
recqnlgVpBmfOqlCa,2025-12-30,3.0,Detractor,90779.0,17200,106199.0,356,Arrears,Return,No,Yes,No,No,No,Samsung-Note-20-Ultra-256GB,12M,90+ DPD,Poor
recqnvg2yjwNNu9lB,2025-12-30,10.0,Promoter,48050.0,41999,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Note-20-Ultra-128GB,12M,Current,Good
recqoXjF4wnnhnyeN,2025-12-30,10.0,Promoter,0.0,63579,0.0,0,up to date,Paid Off,Yes,Yes,No,No,No,Samsung-Galaxy-S21-5G-128GB,12M,Current,Good
recqp1zK5FIcYoL5e,2025-12-30,10.0,Promoter,29200.0,162119,5840.0,11,Arrears,PAR 7,Yes,Yes,Yes,No,No,Samsung-Galaxy-S24-Ultra-256GB,12M,1-30 DPD,Fair
recqp5XveR0Bq2OwY,2025-12-30,10.0,Promoter,28600.0,46899,0.0,0,up to date,Active,Yes,Yes,Yes,Yes,No,Samsung-Note-10-Plus-256GB,12M,Current,Good
recqqo1a3Yqq5D4rz,2025-12-30,8.0,Passive,74340.0,39329,0.0,0,up to date,Active,,,,,,Apple-iPhone-13-Pro-256GB,12M,Current,Good
recqrD00R11dxnmoD,2025-12-30,0.0,Detractor,37440.0,22719,0.0,0,up to date,Active,,,,,,Samsung-Note-20-128GB,STDHIGH,Current,Good
recqvxqO6kHyxUAvo,2025-12-30,9.0,Promoter,39750.0,55239,12720.0,53,Arrears,PAR 30,Yes,Yes,Yes,No,No,Samsung-Note-20-Ultra-128GB,12M,31-60 DPD,Poor
recqwtcn3xrVdcVdo,2025-12-30,8.0,Passive,35280.0,50089,1470.0,1,Arrears,Inactive,No,Yes,Yes,Yes,Yes,Samsung-Note-20-Ultra-128GB,12M,1-30 DPD,Fair
recqxLKBXtRKxfpYb,2025-12-30,10.0,Promoter,55770.0,45579,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S22-Ultra-256GB,3M,Current,Good
recqyhE7zlJwGsMU9,2025-12-30,8.0,Passive,72880.0,17199,72880.0,582,Arrears,Return,,,,,,Samsung-Galaxy-S21-5G-128GB,12M,90+ DPD,Poor
recqzaEwIrfgu9ifO,2025-12-30,10.0,Promoter,0.0,68979,0.0,0,advance,Paid Off,Yes,Yes,No,No,,Samsung-Note-20-128GB,12M,Current,Unknown
recr1v6S2mqHGM1VH,2025-12-30,8.0,Passive,10170.0,55859,1130.0,0,Arrears,Active,No,No,No,No,,Samsung-Note-10-256GB,12M,Current,Fair
recr2R4h9N94oidI4,2025-12-30,0.0,Detractor,36860.0,18409,1940.0,7,Arrears,Inactive,No,No,No,Yes,,Samsung-Galaxy-S20-Plus-5G-128GB,12M,1-30 DPD,Fair
recr5N9W5E1SqM6Xj,2025-12-30,10.0,Promoter,19500.0,56399,0.0,0,up to date,Active,,,,,,Samsung-Note-10-Plus-256GB,12M,Current,Good
recr5Uw4lJfgLU6Wl,2025-12-30,0.0,Detractor,42000.0,10939,15120.0,121,Arrears,Return,No,No,,,,Samsung-Galaxy-S20-Plus-5G-128GB,STDHIGH,90+ DPD,Poor
recr6VUH9B9jfWngj,2025-12-30,10.0,Promoter,66660.0,57559,48480.0,163,Arrears,Return,Yes,Yes,No,No,Yes,Apple-iPhone-12-Pro-256GB,12M,90+ DPD,Poor
recr7rJlWUuCFDQ0Z,2025-12-30,6.0,Detractor,34760.0,58899,5180.0,15,Arrears,PAR 7,,,,,,Apple-iPhone-13-128GB,12M,1-30 DPD,Fair
recr9qWM7YAUGPMfI,2025-12-30,5.0,Detractor,43660.0,24919,7080.0,38,Arrears,PAR 30,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Ultra-128GB,12M,31-60 DPD,Poor
recrAPPzJVDoHA5nk,2025-12-30,9.0,Promoter,15760.0,109409,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S22-Ultra-128GB,12M,Current,Good
recrBKDOXsweoHEqx,2025-12-30,10.0,Promoter,0.0,47499,0.0,0,up to date,Paid Off,,,,,,Samsung-Note-20-Ultra-128GB,12M,Current,Good
recrDdB41jppxVyid,2025-12-30,7.0,Passive,77100.0,91269,53970.0,144,Arrears,PAR 30,Yes,Yes,Yes,No,Yes,Samsung-Galaxy-S23-Ultra-256GB,12M,90+ DPD,Poor
recrE70a8wdtWk5gx,2025-12-30,10.0,Promoter,50160.0,14779,0.0,0,up to date,Active,,,,,,Samsung-Note-20-128GB,12M,Current,Good
recrGDKZhUN6CqfVa,2025-12-30,10.0,Promoter,11550.0,33319,1540.0,8,Arrears,PAR 7,Yes,Yes,No,No,No,Samsung-Galaxy-A16-128GB,12M,1-30 DPD,Fair
recrGc7joZjUV4bOg,2025-12-30,8.0,Passive,0.0,96919,0.0,0,up to date,Paid Off,Yes,Yes,No,No,No,Samsung-Note-20-Ultra-128GB,12M,Current,Good
recrHH47UowyhCAds,2025-12-30,0.0,Detractor,10010.0,34859,770.0,2,Arrears,Inactive,No,No,No,Yes,Yes,Samsung-Galaxy-A16-128GB,12M,1-30 DPD,Fair
recrHLqOYLXynfIJP,2025-12-30,9.0,Promoter,44340.0,61359,0.0,0,advance,Active,,,,,,Samsung-Galaxy-S22-Ultra-256GB,3M,Current,Unknown
recrIFC19uNRVLQa2,2025-12-30,10.0,Promoter,41370.0,38759,0.0,0,advance,Active,,,,,,Samsung-Note-20-Ultra-128GB,3M,Current,Unknown
recrJdHYZHFDdylAz,2025-12-30,10.0,Promoter,0.0,68339,0.0,0,up to date,Paid Off,Yes,Yes,No,No,No,Samsung-Note-10-256GB,12M,Current,Good
recrJqDYQTqMcXCsb,2025-12-30,10.0,Promoter,10450.0,44899,950.0,2,Arrears,Inactive,Yes,Yes,,,,Samsung-Galaxy-S10-128GB,12M,1-30 DPD,Fair
recrJt7yyQsVpOkQI,2025-12-30,9.0,Promoter,0.0,104929,0.0,0,advance,Paid Off,Yes,Yes,No,No,No,Apple-iPhone-12-64GB,12M,Current,Unknown
recrKEvj00ejR5Fdf,2025-12-30,7.0,Passive,0.0,61999,0.0,0,up to date,Paid Off,,,,,,Samsung-Galaxy-S22-Ultra-128GB,12M,Current,Good
recrLW0dGfe76GEQ6,2025-12-30,7.0,Passive,13300.0,64429,0.0,0,up to date,Active,Yes,Yes,Yes,Yes,No,Samsung-Galaxy-S21-Ultra-128GB,12M,Current,Good
recrLhfYw6M5cpxZA,2025-12-30,5.0,Detractor,63000.0,19499,0.0,0,up to date,Active,,,,,,Apple-iPhone-12-Pro-256GB,12M,Current,Good
recrP0da7q6A6c8WV,2025-12-30,10.0,Promoter,36400.0,32179,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Ultra-128GB,12M,Current,Unknown
recrP3CqC6z9a45Qt,2025-12-30,2.0,Detractor,48320.0,20259,11740.0,67,Arrears,PAR 30,No,No,No,Yes,No,Samsung-Galaxy-S20-Ultra-128GB,12M,61-90 DPD,Poor
recrPTYJYCKBGpp2x,2025-12-30,8.0,Passive,22660.0,30349,18110.0,133,Arrears,PAR 30,Yes,Yes,No,No,No,Samsung-Galaxy-A16-128GB,12M,90+ DPD,Poor
recrPoRu9X9hLnlnw,2025-12-30,7.0,Passive,48599.0,8170,18359.0,113,Arrears,Return,Yes,Yes,No,Yes,No,Samsung-Galaxy-S21-Plus-5G-128GB,12M,90+ DPD,Poor
recrQ1y4rlALYZH8I,2025-12-30,1.0,Detractor,58650.0,9499,10350.0,57,Arrears,Return,,,,,,Samsung-Note-10-Plus-256GB,12M,31-60 DPD,Poor
recrQBzCOXa91Qvr2,2025-12-30,0.0,Detractor,9600.0,89999,1600.0,6,Arrears,Inactive,,,,,,Samsung-Galaxy-S21-Ultra-256GB,12M,1-30 DPD,Fair
recrQPHKExcxSALyZ,2025-12-30,3.0,Detractor,51800.0,38249,0.0,0,advance,Active,No,No,No,Yes,Yes,Samsung-Note-20-Ultra-128GB,12M,Current,Unknown
recrQZigDi47GG0Xd,2025-12-30,8.0,Passive,3250.0,34599,1950.0,18,Arrears,PAR 7,,,,,,Samsung-Galaxy-S9-64GB,12M,1-30 DPD,Fair
recrQsJrPjUqN3hSz,2025-12-30,1.0,Detractor,15300.0,10949,1800.0,24,Arrears,PAR 7,Yes,Yes,No,Yes,No,Samsung-Galaxy-A06-128GB,12M,1-30 DPD,Fair
recrS94WYqZm019Wc,2025-12-30,4.0,Detractor,0.0,23499,0.0,0,up to date,Paid Off,,,,,,Samsung-Galaxy-A23-64GB,12M,Current,Good
recrSSgjJJd01Hmei,2025-12-30,0.0,Detractor,78180.0,89889,0.0,0,advance,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S24-Ultra-256GB,3M,Current,Unknown
recrSckHFSV04c81j,2025-12-30,10.0,Promoter,14310.0,80679,0.0,0,advance,Active,,,,,,Samsung-Note-20-Ultra-128GB,12M,Current,Unknown
recrSfcnYHURTQezR,2025-12-30,0.0,Detractor,56500.0,12129,50850.0,311,Arrears,Return,,,,,,Samsung-Galaxy-S20-Ultra-128GB,12M,90+ DPD,Poor
recrTfQBt1tRHhOCF,2025-12-30,8.0,Passive,16890.0,26149,0.0,0,advance,Active,,,,,,Samsung-Galaxy-A16-128GB,12M,Current,Unknown
recrV0k69yfzych8u,2025-12-30,9.0,Promoter,22950.0,26399,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-S10-128GB,12M,Current,Good
recrVsc5udCy5TPYd,2025-12-30,6.0,Detractor,32930.0,65059,1130.0,2,Arrears,Inactive,No,No,,,,Samsung-Note-20-Ultra-256GB,12M,1-30 DPD,Fair
recrWn5ty2dP28H5G,2025-12-30,8.0,Passive,29900.0,45599,0.0,0,up to date,Active,,,,,,Samsung-Note-10-Plus-256GB,12M,Current,Good
recrXpuTFnELvCeSf,2025-12-30,9.0,Promoter,0.0,57879,0.0,0,up to date,Paid Off,Yes,Yes,Yes,No,Yes,Samsung-Galaxy-S10-128GB,12M,Current,Good
recrZZtkNrT23VW11,2025-12-30,0.0,Detractor,17100.0,35199,0.0,0,up to date,Active,Yes,No,Yes,Yes,No,Apple-iPhone-11-64GB,12M,Current,Good
